company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
ASUS,Asus PadFone X mini,GSM / HSPA / LTE,"2014, October",132.1 x 66.3 x 12.7 mm (5.20 x 2.61 x 0.5 in),148.8 g (5.22 oz),4.5 inches (~63.7% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 360 h (3G),Up to 15 h 40 min (3G)
ASUS,Asus Zenfone 5 A500KL,GSM / HSPA / LTE,"2014, June",148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),5.0 inches (~63.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat), upgradable to v5.0.2 (Lollipop)",Qualcomm MSM8926 Snapdragon 400,Quad-core 1.2 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)","8/16/32 GB, 1/2 GB RAM","8 MP, f/2.0, autofocus, LED flash","2 MP, f/2.4",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",microUSB v2.0,10-May,Up to 395 h (3G),Up to 20 h 40 min (3G)
ASUS,Asus Fonepad 7 FE375CXG,GSM / HSPA,"2014, September",194.3 x 108.9 x 9.8 mm (7.65 x 4.29 x 0.39 in),299 g (10.55 oz),7.0 inches (~67.1% screen-to-body ratio),800 x 1280 pixels (~216 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Intel Atom Z3530,Quad-core 1.33 GHz,PowerVR G6430,"microSD, up to 64 GB (dedicated slot)","8/16 GB, 1 GB RAM",2 MP,VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host, USB OTG",10-Mar,Up to 316 h (3G),Up to 11 h 30 min (multimedia) (2G) / Up to 21 h (3G)
ASUS,Asus Fonepad 7 (2014),GSM / HSPA,"2014, May",192 x 110 x 10.7 mm (7.56 x 4.33 x 0.42 in),290 g (10.23 oz),7.0 inches (~65.3% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),"Android OS, v4.3 (Jelly Bean)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","4/8 GB, 1 GB RAM","2 MP, autofocus",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS, GLONASS",microUSB v2.0,10-Feb,Up to 619 h (3G),Up to 10 h (multimedia) (2G) / Up to 30 h (3G)
ASUS,Asus PadFone X,GSM / HSPA / LTE,"2014, March",143.4 x 72.5 x 10 mm (5.65 x 2.85 x 0.39 in),150 g (5.29 oz),5.0 inches (~66.3% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Qualcomm Snapdragon 800,Quad-core 2.3 GHz Krait 400,Adreno 330,"microSD, up to 64 GB (dedicated slot)","16 GB, 2 GB RAM","13 MP, autofocus, LED flash","2 MP, 1080p@25fps",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0 (SlimPort TV-out), USB Host",10-Jul,Up to 456 h (3G),Up to 20 h (3G)
ASUS,Asus PadFone S,GSM / HSPA / LTE,"2014, March",143.4 x 72.5 x 10 mm (5.65 x 2.85 x 0.39 in),150 g (5.29 oz),5.0 inches (~66.3% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.4.2 (KitKat), planned upgrade to v6.0 (Marshmallow)",Qualcomm MSM8974AB Snapdragon 801,Quad-core 2.3 GHz Krait 400,Adreno 330,"microSD, up to 64 GB (dedicated slot)","16 GB, 2 GB RAM","13 MP, f/2.0, autofocus, LED flash","2 MP, , f/2.0, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS","microUSB v2.0 (SlimPort TV-out), USB Host",10-May,Up to 417 h (2G) / Up to 528 h (3G),Up to 30 h (2G) / Up to 22 h (3G)
ASUS,Asus PadFone Infinity Lite,GSM / HSPA / LTE,"2014, February",143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),145 g (5.11 oz),5.0 inches (~66.0% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Qualcomm Snapdragon 600,Quad-core 1.7 GHz Krait,Adreno 320,"microSD, up to 64 GB (dedicated slot)","16/32 GB, 2 GB RAM","13 MP, autofocus, LED flash","2 MP, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0 (SlimPort TV-out), USB Host",10-Sep,Up to 410 h (3G),Up to 19 h (3G)
ASUS,Asus PadFone E,GSM / HSPA,"2014, January",139.6 x 69.7 x 9.1 mm (5.50 x 2.74 x 0.36 in),126 g (4.44 oz),4.7 inches (~62.6% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),"Android OS, v4.3 (Jelly Bean)",Qualcomm Snapdragon 400,Quad-core 1.4 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)",1 GB RAM,"13 MP, autofocus, LED flash","1.2 MP, 720p",Yes,Wi-Fi 802.11 b/g/n,"v4.0, A2DP","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Jun,Up to 270 h (2G) / Up to 330 h (3G),Up to 27 h (2G) / Up to 15 h (3G)
ASUS,Asus Zenfone 6 A601CG,GSM / HSPA,"2014, January",166.9 x 84.3 x 9.9 mm (6.57 x 3.32 x 0.39 in),196 g (6.91 oz),6.0 inches (~70.5% screen-to-body ratio),720 x 1280 pixels (~245 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v5.0.2 (Lollipop)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","16/32 GB, 2 GB RAM","13 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 398 h (3G),Up to 28 h (3G)
ASUS,Asus Zenfone 6 A600CG,GSM / HSPA,"2014, January",166.9 x 84.3 x 9.9 mm (6.57 x 3.32 x 0.39 in),196 g (6.91 oz),6.0 inches (~70.5% screen-to-body ratio),720 x 1280 pixels (~245 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v5.0.2 (Lollipop)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","16/32 GB, 2 GB RAM","13 MP, f/2.0, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Jun,Up to 398 h (3G),Up to 28 h (3G)
ASUS,Asus Zenfone 5 A501CG,GSM / HSPA,"2015, January",148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),5.0 inches (~63.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v5.0.2 (Lollipop)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","8 GB, 2 GB RAM","8 MP, f/2.0, autofocus, LED flash","2 MP, f/2.4",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Mar,Up to 353 h (3G),Up to 18 h 30 min (3G)
ASUS,Asus Zenfone 5 A500CG,GSM / HSPA,"2014, January",148.2 x 72.8 x 10.3 mm (5.83 x 2.87 x 0.41 in),145 g (5.11 oz),5.0 inches (~63.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v5.0.2 (Lollipop)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","8/16/32 GB, 2 GB RAM","8 MP, f/2.0, autofocus, LED flash","2 MP, f/2.4",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Mar,Up to 353 h (3G),Up to 18 h 30 min (3G)
ASUS,Asus Zenfone 4,GSM / HSPA,"2014, January",124.4 x 61.4 x 6.3-11.2,115 g (4.06 oz),4.0 inches (~59.6% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Intel Atom Z2520,Dual-core 1.2 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","4/8 GB, 1 GB RAM","5 MP, autofocus",Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Mar,Up to 192 h,Up to 10 h
ASUS,Asus PadFone mini 4G (Intel),GSM / HSPA / LTE,"2014, September",132 x 66.7 x 6.3 - 12.5 mm,150 g (5.29 oz),4.5 inches (~63.4% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Jun,Up to 388 h (2G) / Up to 374 h (3G),Up to 29 h (2G) / Up to 17 h (3G)
ASUS,Asus PadFone mini,GSM / HSPA,"2013, December",129.3 x 65.6 x 8.7 mm (5.09 x 2.58 x 0.34 in),105 g (3.70 oz),4.3 inches (~60.1% screen-to-body ratio),540 x 960 pixels (~256 ppi pixel density),"Android OS, v4.3 (Jelly Bean)",Qualcomm MSM8226 Snapdragon 400,Quad-core 1.4 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)","16 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS",microUSB v2.0,10-Jun,Up to 114 h (2G) / Up to 114 h (3G),Up to 22 h (3G)
ASUS,Asus PadFone Infinity 2,GSM / HSPA / LTE,"2013, September",143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),145 g (5.11 oz),5.0 inches (~66.0% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.2.2 (Jelly Bean), upgradable to v5.0 (Lollipop)",Qualcomm Snapdragon 800,Quad-core 2.2 GHz Krait 400,Adreno 330,"microSD, up to 64 GB (dedicated slot)","16/32 GB, 2 GB RAM","13 MP, autofocus, LED flash","2 MP, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0 (SlimPort TV-out), USB Host",10-Sep,Up to 410 h (3G),Up to 19 h (3G)
ASUS,Asus Fonepad 7,GSM / HSPA / LTE,"2013, September",196.8 x 120 x 10.5 mm (7.75 x 4.72 x 0.41 in),328 g (11.57 oz),7.0 inches (~60.2% screen-to-body ratio),800 x 1280 pixels (~216 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Intel Atom Z2560,Dual-core 1.6 GHz,PowerVR SGX544MP2,"microSD, up to 32 GB (dedicated slot)","8/16/32 GB, 1 GB RAM","5 MP, autofocus","1.2 MP, 720p",Yes,"Wi-Fi 802.11 a/b/g/n, dual band",v3.0,"Yes, with A-GPS, GLONASS",microUSB v2.0,10-May,Up to 840 h (3G),Up to 10 h (multimedia) (2G) / Up to 28 h (3G)
ASUS,Asus Fonepad Note FHD6,GSM / HSPA,"2013, June",164.8 x 88.8 x 10.3 mm (6.49 x 3.50 x 0.41 in),210 g (7.41 oz),6.0 inches (~67.8% screen-to-body ratio),1080 x 1920 pixels (~367 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Intel Atom Z2580,Dual-core 2.0 GHz,PowerVR SGX544MP2,"microSD, up to 64 GB (dedicated slot)","16/32 GB, 2 GB RAM","8 MP, autofocus","1.2 MP, 720p",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS, GLONASS",v2.0,10-Jul,Up to 490 h (2G) / Up to 334 h (3G),Up to 23 h
ASUS,Asus PadFone Infinity,GSM / HSPA / LTE,"2013, February",143.5 x 72.8 x 8.9 mm (5.65 x 2.87 x 0.35 in),141 g (4.97 oz),5.0 inches (~66.0% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.1.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Qualcomm APQ8064T Snapdragon 600,Quad-core 1.7 GHz Krait,Adreno 320,No,"32/64 GB, 2 GB RAM","13 MP, autofocus, LED flash","2 MP, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0 (SlimPort TV-out), USB Host",10-Sep,Up to 410 h,Up to 19 h
ASUS,Asus Google Nexus 7 Cellular,GSM / HSPA,"2012, October",198.5 x 120 x 10.5 mm (7.81 x 4.72 x 0.41 in),347 g (12.24 oz),7.0 inches (~59.6% screen-to-body ratio),800 x 1280 pixels (~216 ppi pixel density),"Android OS, v4.1 (Jelly Bean), upgradable to v5.1.1 (Lollipop)",Nvidia Tegra 3,Quad-core 1.2 GHz Cortex-A9,ULP GeForce,No,"16/32 GB, 1 GB RAM",1.2 MP,No,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,Yes,microUSB v2.0,10-May,Up to 300 h,Up to 9 h (multimedia)
ASUS,Asus PadFone 2,GSM / HSPA / LTE,"2012, October",137.9 x 68.9 x 9 mm (5.43 x 2.71 x 0.35 in),135 g (4.76 oz),4.7 inches (~64.1% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),"Android OS, v4.0 (Ice Cream Sandwich), upgradable to v4.4.2 (KitKat)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"16/32/64 GB, 2 GB RAM","13 MP, autofocus, LED flash","1.2 MP, 720p",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS","microUSB v2.0 (MHL TV-out), USB Host",10-Aug,Up to 352 h,Up to 16 h
ASUS,Asus Memo,No cellular connectivity,"2012, January",199 x 117 x 12 mm (7.83 x 4.61 x 0.47 in),389 g (13.72 oz),7.0 inches (~61.0% screen-to-body ratio),800 x 1280 pixels (~216 ppi pixel density),"Android OS, v4.0.1 (Ice Cream Sandwich)",Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,No,"16/32 GB, 1 GB RAM","5 MP, autofocus",1.2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",v2.0,10-Apr,Up to 300 h,Up to 9 h
ASUS,Asus Transformer Prime TF201,No cellular connectivity,"2011, October",263 x 180.8 x 8.3 mm (10.35 x 7.12 x 0.33 in),586 g (1.29 lb),10.1 inches (~62.2% screen-to-body ratio),1280 x 800 pixels (~149 ppi pixel density),"Android OS, v3.2 (Honeycomb), upgradable to v4.0 (Ice Cream Sandwich)",Nvidia Tegra 3,Quad-core 1.3 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","32/64 GB, 1 GB RAM","8 MP, autofocus, LED flash",1.2 MP,Yes,Wi-Fi 802.11 b/g/n,Yes,"Yes, with A-GPS",v2.0,10-Jul,Up to 300 h,Up to 12 h
ASUS,Asus PadFone,GSM / HSPA,"2012, February",128 x 65.4 x 9.2 mm (5.04 x 2.57 x 0.36 in),129 g (4.55 oz),4.3 inches (~60.9% screen-to-body ratio),540 x 960 pixels (~256 ppi pixel density),"Android OS, v4.0 (Ice Cream Sandwich), upgradeable to 4.1 (Jelly Bean)",Qualcomm MSM8260A Snapdragon S4 Plus,Dual-core 1.5 GHz Krait,Adreno 225,"microSD, up to 32 GB (dedicated slot)","16/32/64 GB, 1 GB RAM","8 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",microUSB v2.0,10-Jun,Up to 360 h (2G) / Up to 370 h (3G),Up to 15 h 40 min (2G) / Up to 8 h (3G)
CAT,Cat S30,GSM / HSPA / LTE,"2015, September",141.9 x 72.7 x 13.3 mm (5.59 x 2.86 x 0.52 in),181 g (6.38 oz),4.5 inches (~54.1% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v5.1 (Lollipop)",Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.1,"Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host",10-Jul,Up to 936 h,Up to 18 h
CAT,Cat S40,GSM / HSPA / LTE,"2015, July",144.9 x 74.1 x 12.5 mm (5.70 x 2.92 x 0.49 in),185 g (6.53 oz),4.7 inches (~56.7% screen-to-body ratio),540 x 960 pixels (~234 ppi pixel density),"Android OS, v5.1 (Lollipop)",Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,"microSD, up to 64 GB (dedicated slot)","16 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.1,"Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host",10-Aug,Up to 936 h,Up to 18 h
CAT,Cat B15 Q,GSM / HSPA,"2014, Q2",125 x 69.5 x 15 mm (4.92 x 2.74 x 0.59 in),170 g (6.00 oz),4.0 inches (~52.4% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP, LE","Yes, with A-GPS",microUSB v2.0,10-Jul,Up to 504 h,Up to 16 h
CAT,Cat S50,GSM / HSPA / LTE,"2014, September",144.5 x 77 x 12.7 mm (5.69 x 3.03 x 0.5 in),185 g (6.53 oz),4.7 inches (~54.7% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),"Android OS, v4.4 (KitKat)",Qualcomm MSM8926 Snapdragon 400,Quadcore 1.2 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)","8 GB, 2 GB RAM","8 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP, LE","Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host",10-Aug,Up to 792 h,Up to 16 h
CAT,Cat B15,GSM / HSPA,2013,125 x 69.5 x 15 mm (4.92 x 2.74 x 0.59 in),170 g (6.00 oz),4.0 inches (~52.4% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6577,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, autofocus",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-May,Up to 456 h,Up to 16 h
CELKON,Celkon A500,GSM / HSPA,"2014, August",141.4 x 72.6 x 10.2 mm (5.57 x 2.86 x 0.40 in),147 g (5.19 oz),5.0 inches (~67.1% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6572M,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","8 GB, 1 GB RAM",5 MP,VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,Yes,microUSB v2.0,10-Feb,Up to 150 h (3G),Up to 7 h (3G)
CELKON,Celkon A21,GSM / HSPA,2014,124.8 x 66.1 x 10.8 mm (4.91 x 2.60 x 0.43 in),115.3 g (4.06 oz),4.0 inches (~57.8% screen-to-body ratio),320 x 480 pixels (~144 ppi pixel density),"Android OS, v4.2.2 (Jelly Bean)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","512 MB, 256 MB RAM",3.15 MP,1.3 MP,Yes,Yes,v4.0,No,Yes,10-Feb,Up to 120 h (3G),Up to 8 h (3G)
CELKON,Celkon A119 Signature HD,GSM / HSPA,"2013, March",148 x 74.5 x 9.3 mm (5.83 x 2.93 x 0.37 in),177 g (6.24 oz),5.0 inches (~62.5% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6577H,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX531u,"microSD, up to 32 GB (dedicated slot)","4 GB (1.45 GB user available), 1 GB RAM","12 MP, autofocus, LED flash",3 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP",Yes,microUSB v2.0,10-Apr,Up to 140 h,Up to 6 h
GIGABYTE,Gigabyte GSmart Essence 4,GSM / HSPA,"2015, October",124 x 62 x 9.6 mm (4.88 x 2.44 x 0.38 in),105 g (3.70 oz),4.0 inches (~59.2% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.4 (KitKat)",Mediatek MT6572,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",2 MP,VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 300 h,Up to 12 h
GIGABYTE,Gigabyte GSmart Classic Lite,GSM / HSPA,"2015, October",143 x 73 x 9.2 mm (5.63 x 2.87 x 0.36 in),145 g (5.11 oz),5.0 inches (~66.0% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),"Android OS, v4.4 (KitKat)",Spreadtrum SC7731,Quad-core 1.2 GHz,Mali-400,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v2.1,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 250 h,Up to 12 h
GIGABYTE,Gigabyte GSmart Essence,GSM / HSPA,"2015, October",134 x 67 x 8.8 mm (5.28 x 2.64 x 0.35 in),125 g (4.41 oz),4.5 inches (~62.2% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.4 (KitKat)",Spreadtrum SC7731,Quad-core 1.2 GHz,Mali-400,"microSD, up to 32 GB (dedicated slot)","8 GB, 512 MB RAM","5 MP, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v2.1, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 240 h,Up to 12 h
GIGABYTE,Gigabyte GSmart Classic,GSM / HSPA,"2015, October",145 x 73 x 8.6 mm (5.71 x 2.87 x 0.34 in),150 g (5.29 oz),5.0 inches (~65.1% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v5.1 (Lollipop)",Spreadtrum SC7731,Quad-core 1.2 GHz,Mali-400,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v2.1, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 230 h,Up to 10 h
GIGABYTE,Gigabyte GSmart Mika M2,GSM / HSPA,"2014, June",145 x 72.8 x 8.5 mm (5.71 x 2.87 x 0.33 in),150 g (5.29 oz),5.0 inches (~65.3% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","13 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 300 h,Up to 8 h
GIGABYTE,Gigabyte GSmart T4,GSM / HSPA,"2014, April",126 x 62 x 9.8 mm (4.96 x 2.44 x 0.39 in),121 g (4.27 oz),4.0 inches (~58.3% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","8 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 150 h,Up to 4 h 30 min
GIGABYTE,Gigabyte GSmart Guru,GSM / HSPA,"2013, October",-,-,5.0 inches,1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6589T,Quad-core 1.5 GHz Cortex-A7,PowerVR SGX544,No,"32 GB, 2 GB RAM","13 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Aug,Up to 250 h,Up to 10 h 30 min
GIGABYTE,Gigabyte GSmart Roma R2,GSM / HSPA,"2013, October",-,-,4.0 inches,480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 220 h,Up to 3 h 30 min
