company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
HTC,HTC Desire S,GSM / HSPA,"2011, February",115 x 59.8 x 11.6 mm (4.53 x 2.35 x 0.46 in),130 g (4.59 oz),3.7 inches (~56.7% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),"Android OS, v2.3 (Gingerbread), upgradable to v4.0 (Ice Cream Sandwich)",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)","1.1 GB, 768 MB RAM","5 MP, autofocus, LED flash, check quality",VGA,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 430 h (2G) / Up to 455 h (3G),Up to 9 h 50 min (2G) / Up to 7 h 10 min (3G)
HTC,HTC Wildfire S,GSM / HSPA,"2011, February",101.3 x 59.4 x 12.4 mm (3.99 x 2.34 x 0.49 in),105 g (3.70 oz),3.2 inches (~50.7% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.3 (Gingerbread), upgradable to v2.3.5 (Gingerbread)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 512 MB RAM","5 MP, autofocus, LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 360 h (2G) / Up to 570 h (3G),Up to 7 h 10 min (2G) / Up to 5 h 50 min (3G)
HTC,HTC Salsa,GSM / HSPA,"2011, February",109.1 x 58.9 x 12.3 mm (4.30 x 2.32 x 0.48 in),120 g (4.23 oz),3.4 inches (~53.6% screen-to-body ratio),320 x 480 pixels (~170 ppi pixel density),"Android OS, v2.3 (Gingerbread)",Qualcomm MSM7227 Snapdragon S1,800 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot)","512 MB, 512 MB RAM","5 MP, autofocus, LED flash, check quality",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 445 h (2G) / Up to 530 h (3G),Up to 9 h (2G) / Up to 7 h 50 min (3G)
HTC,HTC ChaCha,GSM / HSPA,"2011, February",114.4 x 64.6 x 10.7 mm (4.50 x 2.54 x 0.42 in),120 g (4.23 oz),2.6 inches (~27.2% screen-to-body ratio),480 x 320 pixels (~222 ppi pixel density),"Android OS, v2.3 (Gingerbread)",,800 MHz,,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 512 MB RAM","5 MP, autofocus, LED flash, check quality",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 430 h (2G) / Up to 660 h (3G),Up to 7 h 30 min (2G) / Up to 7 h (3G)
HTC,HTC Flyer,GSM / HSPA,"2011, February. Released 2011, May",195.4 x 122 x 13.2 mm (7.69 x 4.80 x 0.52 in),420.8 g (14.82 oz),7.0 inches (~57.8% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),"Android OS, v2.3.3 (Gingerbread), upgradable to v3.2 (Honeycomb)",Qualcomm MSM8255T Snapdragon S2,1.5 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)","16/32 GB, 1 GB RAM","5 MP, autofocus, check quality",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Jun,Up to 1470 h,
HTC,HTC Flyer Wi-Fi,No cellular connectivity,"2011, February",195.4 x 122 x 13.2 mm (7.69 x 4.80 x 0.52 in),420.8 g (14.82 oz),7.0 inches (~57.8% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),"Android OS, v2.3.3 (Gingerbread), upgradable to v3.2 (Honeycomb)",Qualcomm MSM8255T Snapdragon S2,1.5 GHz Scropion,Adreno 205,"microSD, up to 32 GB (dedicated slot)","16/32 GB, 1 GB RAM","5 MP, autofocus",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 1470 h,
HTC,HTC EVO View 4G,CDMA / EVDO,"2011, March",196 x 112 x 13 mm (7.72 x 4.41 x 0.51 in),425 g (14.99 oz),7.0 inches (~62.8% screen-to-body ratio),600 x 1024 pixels (~170 ppi pixel density),"Android OS, v2.4 (Gingerbread)",,1.5 GHz,,"microSD, up to 32 GB (dedicated slot)","32 GB, 1 GB RAM","5 MP, autofocus",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, DLNA, hotspot","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-May,,
HTC,HTC Inspire 4G,GSM / HSPA,"2011, January",122.9 x 68.1 x 11.7 mm (4.84 x 2.68 x 0.46 in),163.9 g (5.75 oz),4.3 inches (~62.9% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 8 GB included","4 GB, 768 MB RAM","8 MP, autofocus, dual-LED flash",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot (charges may apply)","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 372 h,Up to 6 h
HTC,HTC Freestyle,GSM / HSPA,"2011, January",106.7 x 56.6 x 12.5 mm (4.20 x 2.23 x 0.49 in),128 g (4.52 oz),3.2 inches (~50.5% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,,"microSD, up to 32 GB (dedicated slot)","150 MB, 256 MB RAM, 256 MB ROM",3.15 MP,No,Yes,No,"v2.0, A2DP, EDR","Yes, with A-GPS",miniUSB v2.0,10-Feb,Up to 388 h,Up to 6 h 40 min
HTC,HTC ThunderBolt 4G,CDMA / EVDO / LTE,"2011, January",122 x 66 x 13 mm (4.80 x 2.60 x 0.51 in),164 g (5.78 oz),4.3 inches (~65.4% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v4.0 (Ice Cream Sandwich)",Qualcomm MSM8655 Snapdragon S2,1GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 32 GB included","4 GB, 768 MB RAM","8 MP, autofocus, dual-LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-May,Up to 330 h,Up to 6 h 30 min
HTC,HTC EVO Shift 4G,CDMA / EVDO,"2011, January",117 x 60 x 16 mm (4.61 x 2.36 x 0.63 in),130 g (4.59 oz),3.6 inches (~52.5% screen-to-body ratio),480 x 800 pixels (~259 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM7630 Snapdragon S2,800 MHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 2 GB included","2 GB, 512 MB RAM","5 MP, autofocus, LED flash",Yes,Yes,"Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 146 h,Up to 6 h
HTC,HTC Gratia,GSM / HSPA,"2010, October. Released 2010, November",103.8 x 57.7 x 11.7 mm (4.09 x 2.27 x 0.46 in),115 g (4.06 oz),3.2 inches (~50.9% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.2 (Froyo)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 384 MB RAM","5 MP, autofocus, check quality",No,Yes,"Wi-Fi 802.11 b/g, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 360 h (2G) / Up to 400 h (3G),Up to 7 h (2G) / Up to 5 h 50 min (3G)
HTC,HTC HD7,GSM / HSPA,"2010, October. Released 2010, October",122 x 68 x 11.2 mm (4.80 x 2.68 x 0.44 in),162 g (5.71 oz),4.3 inches (~63.4% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"8 GB (Europe) / 16 GB (Asia), 512 MB ROM, 576 MB RAM","5 MP, autofocus, dual-LED flash, check quality",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Mar,Up to 310 h (2G) / Up to 320 h (3G),Up to 6 h 20 min (2G) / Up to 5 h 20 min (3G)
HTC,HTC 7 Pro,GSM / HSPA,"2010, October",117.5 x 59 x 15.5 mm (4.63 x 2.32 x 0.61 in),185 g (6.53 oz),3.6 inches (~53.2% screen-to-body ratio),480 x 800 pixels (~259 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"8 GB, 576 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP, EDR","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Apr,Up to 275 h (2G) / Up to 255 h (3G),Up to 4 h (2G) / Up to 4 h 16 min (3G)
HTC,HTC 7 Surround,GSM / HSPA,"2010, October. Released 2010, November",119.7 x 61.5 x 13 mm (4.71 x 2.42 x 0.51 in),165 g (5.82 oz),3.8 inches (~55.8% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"16 GB, 448 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Feb,Up to 275 h (2G) / Up to 255 h (3G),Up to 4 h (2G) / Up to 4 h 10 min (3G)
HTC,HTC 7 Mozart,GSM / HSPA,"2010, October. Released 2010, October",119 x 60.2 x 11.9 mm (4.69 x 2.37 x 0.47 in),130 g (4.59 oz),3.7 inches (~54.4% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"8 GB, 512 MB ROM, 576 MB RAM","8 MP, autofocus, Xenon flash, check quality",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Mar,Up to 360 h (2G) / Up to 435 h (3G),Up to 6 h 40 min (2G) / Up to 5 h 30 min (3G)
HTC,HTC 7 Trophy,GSM / HSPA,"2010, October. Released 2010, October",118.5 x 61.5 x 12 mm (4.67 x 2.42 x 0.47 in),140 g (4.94 oz),3.8 inches (~56.4% screen-to-body ratio),480 x 800 pixels (~246 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"8 GB, 576 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash, check quality",No,Yes,Wi-Fi 802.11b/g/n,"v2.1, A2DP","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Feb,Up to 360 h (2G) / Up to 435 h (3G),Up to 6 h 40 min (2G) / Up to 3 h 30 min (3G)
HTC,HTC Arrive,CDMA / EVDO,"2010, October",117.5 x 59 x 15.5 mm (4.63 x 2.32 x 0.61 in),185 g (6.53 oz),3.6 inches (~53.2% screen-to-body ratio),480 x 800 pixels (~259 ppi pixel density),Microsoft Windows Phone 7,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,"8/16 GB, 576 MB RAM, 512 MB ROM","5 MP, autofocus, LED flash",No,Yes,Wi-Fi 802.11 b/g/n,"v2.1, A2DP, EDR","Yes, with A-GPS; Bing Maps",microUSB v2.0,10-Feb,,Up to 6 h
HTC,HTC Desire HD,GSM / HSPA,"2010, September. Released 2010, October",123 x 68 x 11.8 mm (4.84 x 2.68 x 0.46 in),164 g (5.78 oz),4.3 inches (~62.9% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.2 (Froyo), v2.3 (Gingerbread), not upgradable to v4.0 (Ice Cream Sandwich)",Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 8 GB included",1.5 GB; 768 MB RAM,"8 MP, autofocus, dual-LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 490 h (2G) / Up to 420 h (3G),Up to 9 h 15 min (2G) / Up to 5 h 30 min (3G)
HTC,HTC Desire Z,GSM / HSPA,"2010, September. Released 2010, November",119 x 60.4 x 14.2 mm (4.69 x 2.38 x 0.56 in),180 g (6.35 oz),3.7 inches (~54.2% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),"Android OS, v2.2 (Froyo), upgradable to v2.3 (Gingerbread)",Qualcomm MSM7230,800 MHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot)",1.5 GB; 512 MB RAM,"5 MP, autofocus, LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 430 h (2G) / Up to 430 h (3G),Up to 9 h 50 min (2G) / Up to 6 h 40 min (3G)
HTC,HTC Paradise,GSM / HSPA,Not officially announced yet,-,-,3.2 inches,320 x 480 pixels (~180 ppi pixel density),Android OS,,,,"microSD, up to 32 GB (dedicated slot)",,3.15 MP,No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP",,microUSB v2.0,,,
HTC,HTC Evo 4G+,GSM / HSPA,2011,126 x 65 x 12.1 mm (4.96 x 2.56 x 0.48 in),160 g (5.64 oz),4.3 inches (~62.2% screen-to-body ratio),540 x 960 pixels (~256 ppi pixel density),"Android OS, v2.3.4 (Gingerbread), upgradable to v4.0.3 (Ice Cream Sandwich)",Qualcomm MSM8260 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 8 GB included","4 GB (1.3 GB user available), 1 GB RAM","8 MP, autofocus, dual-LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, DLNA, WiMAX 802.16 e","v3.0, A2DP","Yes, with A-GPS",microUSB v2.0 (MHL TV-out),10-Mar,Up to 270 h (2G) / Up to 330 h (3G),Up to 7 h 20 min (2G) / Up to 6 h 50 min (3G)
HTC,HTC Aria,GSM / HSPA,"2010, June. Released 2010, June",103.8 x 57.7 x 11.7 mm (4.09 x 2.27 x 0.46 in),115 g (4.06 oz),3.2 inches (~50.9% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 384 MB RAM","5 MP, autofocus, check quality",No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 372 h,Up to 6 h
HTC,HTC Wildfire CDMA,CDMA / EVDO,"2010, October. Released 2010, October",116.9 x 61 x 12 mm (4.60 x 2.40 x 0.47 in),115 g (4.06 oz),3.2 inches (~44.5% screen-to-body ratio),240 x 320 pixels (~125 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.3 (Gingerbread)",,528 MHz,,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 384 MB RAM","5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g, hotspot","v2.1, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 254 h,Up to 6 h 40 min
HTC,HTC Wildfire,GSM / HSPA,"2010, May. Released 2010, May",106.8 x 60.4 x 12 mm (4.20 x 2.38 x 0.47 in),118 g (4.16 oz),3.2 inches (~49.2% screen-to-body ratio),240 x 320 pixels (~125 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.2 (Froyo)",Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,,"microSD, up to 32 GB (dedicated slot)",384 MB RAM; 512 MB,"5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g, hotspot (Android 2.2)","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 480 h (2G) / Up to 690 h (3G),Up to 7 h 20 min (2G) / Up to 8 h 10 min (3G)
HTC,HTC Desire,GSM / HSPA,"2010, February. Released 2010, March",119 x 60 x 11.9 mm (4.69 x 2.36 x 0.47 in),135 g (4.76 oz),3.7 inches (~54.6% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.2 (Froyo)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot), 4 GB included",576 MB RAM; 512 MB,"5 MP, autofocus, LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g, hotspot (Android 2.2)","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 340 h (2G) / Up to 360 h (3G),Up to 6 h 40 min (2G) / Up to 6 h 30 min (3G)
HTC,HTC HD mini,GSM / HSPA,"2010, February. Released 2010, April",103.8 x 57.7 x 11.7 mm (4.09 x 2.27 x 0.46 in),110 g (3.88 oz),3.2 inches (~50.9% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),Microsoft Windows Mobile 6.5.3 Professional,Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot)","384 MB RAM, 512 MB ROM","5 MP, autofocus, check quality",No,Yes,"Wi-Fi 802.11 b/g, Wi-Fi router","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 340 h (2G) / Up to 500 h (3G),Up to 6 h 40 min (2G) / Up to 7 h 15 min (3G)
HTC,HTC Legend,GSM / HSPA,"2010, February. Released 2010, March",112 x 56.3 x 11.5 mm (4.41 x 2.22 x 0.45 in),126 g (4.44 oz),3.2 inches (~48.4% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm MSM7227 Snapdragon S1,600 MHz ARM 11,Adreno 200,"microSD, up to 32 GB (dedicated slot)","384 MB RAM, 512 MB","5 MP, autofocus, LED flash, check quality",No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 440 h (2G) / Up to 560 h (3G),Up to 7 h (2G) / Up to 6 h 10 min (3G)
HTC,HTC Rider,CDMA / HSPA / EVDO,Not officially announced yet,-,-,4.3 inches,540 x 960 pixels (~256 ppi pixel density),Android OS,Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot)",1 GB RAM,"8 MP, autofocus, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, WiMAX 802.16 e, DLNA, hotspot","v3.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,,,
HTC,HTC Google Nexus One,GSM / HSPA,"2010, January. Released 2010, January",119 x 59.8 x 11.5 mm (4.69 x 2.35 x 0.45 in),130 g (4.59 oz),3.7 inches (~54.8% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.3.6 (Gingerbread)",Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot), 4 GB included","512 MB RAM, 512 MB","5 MP, autofocus, LED flash, check quality",No,Yes,Wi-Fi 802.11 a/b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 290 h (2G) / Up to 250 h (3G),Up to 10 hours (2G) / Up to 7 hours (3G)
HTC,HTC Smart,GSM / HSPA,"2010, January. Released 2010, March",104 x 55 x 12.8 mm (4.09 x 2.17 x 0.50 in),108 g (3.81 oz),2.8 inches (~42.4% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),,,300 MHz,,"microSD, up to 16 GB (dedicated slot)","256 MB RAM, 256 MB ROM","3.15 MP, LED flash, check quality",No,Yes,No,"v2.0, A2DP",No,miniUSB v2.0,10-Feb,Up to 450 h (2G) / Up to 600 h (3G),Up to 7 h 30 min (2G) / Up to 6 h 10 min (3G)
HTC,HTC HD2,GSM / HSPA,"2009, October. Released 2009, November",120.5 x 67 x 11 mm (4.74 x 2.64 x 0.43 in),157 g (5.54 oz),4.3 inches (~65.2% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm QSD8250 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)","448 MB RAM, 512 MB ROM","5 MP, autofocus, dual LED flash, check quality",No,Yes,"Wi-Fi 802.11 b/g, Wi-Fi router","v2.1, A2DP","Yes, with A-GPS; NaviPanel",microUSB,10-Mar,Up to 490 h (2G) / Up to 390 h (3G),Up to 6 h 20 min (2G) / Up to 5 h 40 min (3G)
HTC,HTC Evo 4G,CDMA / EVDO,"2010, March. Released 2010, June",122 x 66 x 13 mm (4.80 x 2.60 x 0.51 in),170 g (6.00 oz),4.3 inches (~65.4% screen-to-body ratio),480 x 800 pixels (~217 ppi pixel density),"Android OS, v2.1 (Eclair), upgradable to v2.3 (Gingerbread)",Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot), 8 GB included","1 GB, 512 MB RAM","8 MP, autofocus, dual-LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g, WiMAX 802.16 e (Wi-Fi router)","v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 146 h,Up to 5 h 12 min
HTC,HTC Droid Incredible,CDMA / EVDO,"2010, April. Released 2010, April",117.5 x 58.5 x 11.9 mm (4.63 x 2.30 x 0.47 in),130 g (4.59 oz),3.7 inches (~56.7% screen-to-body ratio),480 x 800 pixels (~252 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,"microSD, up to 32 GB (dedicated slot)",8 GB,"8 MP, autofocus, LED flash",No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 146 h,Up to 5 h 15 min
HTC,HTC DROID ERIS,CDMA / EVDO,"2009, October. Released 2009, November",113 x 56 x 13 mm (4.45 x 2.20 x 0.51 in),120 g (4.23 oz),3.2 inches (~48.2% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm MSM7600,528 MHz ARM 11,,"microSD, up to 32 GB (dedicated slot), 8 GB included",288 MB RAM; 512 MB,"5 MP, autofocus",No,Yes,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 373 h,Up to 3 h 30 min
HTC,HTC Pure,GSM / HSPA,"2009, October. Released 2009, October",108 x 53 x 13.7 mm (4.25 x 2.09 x 0.54 in),117.5 g (4.13 oz),3.2 inches (~50.9% screen-to-body ratio),480 x 800 pixels (~292 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288 MB RAM, 512 MB ROM","5 MP, autofocus",VGA videocall camera,No,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",miniUSB,10-Feb,Up to 360 h,Up to 5 h 40 min
HTC,HTC Tattoo,GSM / HSPA,"2009, September. Released 2009, September",106 x 55.2 x 14 mm (4.17 x 2.17 x 0.55 in),113 g (3.99 oz),2.8 inches (~41.5% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),Android OS v1.6 (Donut),Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,,microSD (dedicated slot),"256 MB RAM, 512 MB","3.15 MP, check quality",No,Yes,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",miniUSB,10-Feb,Up to 340 h (2G) / Up to 520 h (3G),Up to 6 h 30 min (2G) / Up to 5 h 40 min (3G)
HTC,HTC Touch2,GSM / HSPA,"2009, September. Released 2009, September",104 x 55 x 12.9 mm (4.09 x 2.17 x 0.51 in),110 g (3.88 oz),2.8 inches (~42.4% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),Microsoft Windows Mobile 6.5 Professional,Qualcomm MSM7225 Snapdragon S1,528 MHz ARM 11,,"microSD, up to 16 GB (dedicated slot)","256 MB RAM, 512 MB ROM","3.15 MP, check quality",No,Yes,Wi-Fi 802.11 b/g,"v2.1, A2DP","Yes, with A-GPS",miniUSB v2.0,10-Feb,Up to 500 h (2G) / Up to 370 h (3G),Up to 7 h 30 min (2G) / Up to 6 h 10 min (3G)
HTC,HTC Hero CDMA,CDMA / EVDO,"2009, August. Released 2009, October",113 x 56 x 14 mm (4.45 x 2.20 x 0.55 in),128 g (4.52 oz),3.2 inches (~48.2% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v2.1 (Eclair)",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288 MB RAM, 512 MB","5 MP, autofocus",No,Yes,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",miniUSB v2.0,10-Feb,Up to 360 h,Up to 4 h 10 min
HTC,HTC Hero,GSM / HSPA,"2009, June. Released 2009, July",112 x 56.2 x 14.4 mm (4.41 x 2.21 x 0.57 in),135 g (4.76 oz),3.2 inches (~48.4% screen-to-body ratio),320 x 480 pixels (~180 ppi pixel density),"Android OS, v1.5 (Cupcake)",Qualcomm MSM7200A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288 MB RAM, 512 MB","5 MP, autofocus, check quality",No,Yes,Wi-Fi 802.11 b/g,"v2.0, A2DP","Yes, with A-GPS",miniUSB v2.0,10-Feb,Up to 440 h (2G) / Up to 750 h (3G),Up to 8 h (2G) / Up to 7 h (3G)
HTC,HTC Ozone,GSM,"2009, March. Released 2009, June",114.3 x 63.5 x 12.7 mm (4.5 x 2.5 x 0.5 in),105 g (3.70 oz),2.4 inches (~24.6% screen-to-body ratio),320 x 240 pixels (~167 ppi pixel density),Microsoft Windows Mobile 6.1 Standard,,528 MHz,,"microSD, up to 16 GB (dedicated slot)","192 MB RAM, 256 MB ROM",2 MP,No,No,Wi-Fi 802.11b/g,"v2.0, A2DP","Yes, with A-GPS; VZ Navigator",Yes,10-Feb,Up to 380 h (2G) / 324 h (3G),8 h 30 min (2G) / 4 h 50 min (3G)
